,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Geographic Area,City,Median Income
17029,17029,17029,17029,17029,NY,Cleveland village,43438
17030,17030,17030,17030,17030,NY,Clifton Springs village,47868
17031,17031,17031,17031,17031,NY,Clinton village,54813
17032,17032,17032,17032,17032,NY,Clintondale CDP,52726
17033,17033,17033,17033,17033,NY,Clyde village,43400
17034,17034,17034,17034,17034,NY,Cobleskill village,36824
17035,17035,17035,17035,17035,NY,Cohocton village,39531
17036,17036,17036,17036,17036,NY,Cohoes city,46226
17037,17037,17037,17037,17037,NY,Cold Brook village,38125
17038,17038,17038,17038,17038,NY,Cold Spring village,83125
17039,17039,17039,17039,17039,NY,Cold Spring Harbor CDP,157143
17040,17040,17040,17040,17040,NY,Colonie village,78263
17041,17041,17041,17041,17041,NY,Colton CDP,44559
17042,17042,17042,17042,17042,NY,Commack CDP,114463
17043,17043,17043,17043,17043,NY,Conesus Hamlet CDP,55521
17044,17044,17044,17044,17044,NY,Conesus Lake CDP,77738
17045,17045,17045,17045,17045,NY,Congers CDP,109935
17046,17046,17046,17046,17046,NY,Constableville village,46042
17047,17047,17047,17047,17047,NY,Constantia CDP,54261
17048,17048,17048,17048,17048,NY,Coopers Plains CDP,53696
17049,17049,17049,17049,17049,NY,Cooperstown village,62222
17050,17050,17050,17050,17050,NY,Copake Falls CDP,(X)
17051,17051,17051,17051,17051,NY,Copake Hamlet CDP,(X)
17052,17052,17052,17052,17052,NY,Copake Lake CDP,68125
17053,17053,17053,17053,17053,NY,Copenhagen village,47063
17054,17054,17054,17054,17054,NY,Copiague CDP,66161
17055,17055,17055,17055,17055,NY,Coram CDP,80899
17056,17056,17056,17056,17056,NY,Corfu village,48281
17057,17057,17057,17057,17057,NY,Corinth village,42183
17058,17058,17058,17058,17058,NY,Corning city,51022
17059,17059,17059,17059,17059,NY,Cornwall-on-Hudson village,93077
17060,17060,17060,17060,17060,NY,Cortland city,40025
17061,17061,17061,17061,17061,NY,Cortland West CDP,88125
17062,17062,17062,17062,17062,NY,Country Knolls CDP,104764
17063,17063,17063,17063,17063,NY,Cove Neck village,211250
17064,17064,17064,17064,17064,NY,Coxsackie village,55625
17065,17065,17065,17065,17065,NY,Cragsmoor CDP,86250
17066,17066,17066,17066,17066,NY,Cranberry Lake CDP,51500
17067,17067,17067,17067,17067,NY,Croghan village,31625
17068,17068,17068,17068,17068,NY,Crompond CDP,138281
17069,17069,17069,17069,17069,NY,Croton-on-Hudson village,131475
17070,17070,17070,17070,17070,NY,Crown Heights CDP,79038
17071,17071,17071,17071,17071,NY,Crugers CDP,38301
17072,17072,17072,17072,17072,NY,Crystal Beach CDP,45433
17073,17073,17073,17073,17073,NY,Cuba village,46908
17074,17074,17074,17074,17074,NY,Cumberland Head CDP,63933
17075,17075,17075,17075,17075,NY,Cumminsville CDP,24722
17076,17076,17076,17076,17076,NY,Cutchogue CDP,86344
17077,17077,17077,17077,17077,NY,Cuylerville CDP,54250
17078,17078,17078,17078,17078,NY,Dalton CDP,72375
17079,17079,17079,17079,17079,NY,Dannemora village,48500
17080,17080,17080,17080,17080,NY,Dansville village,40841
17081,17081,17081,17081,17081,NY,Davenport Center CDP,50063
17082,17082,17082,17082,17082,NY,Deer Park CDP,83287
17083,17083,17083,17083,17083,NY,Deferiet village,50000
17084,17084,17084,17084,17084,NY,DeKalb Junction CDP,70500
17085,17085,17085,17085,17085,NY,Delanson village,70417
17086,17086,17086,17086,17086,NY,Delevan village,36172
17087,17087,17087,17087,17087,NY,Delhi village,37813
17088,17088,17088,17088,17088,NY,Depauville CDP,41176
17089,17089,17089,17089,17089,NY,Depew village,50317
17090,17090,17090,17090,17090,NY,Deposit village,30357
17091,17091,17091,17091,17091,NY,Dering Harbor village,-
17092,17092,17092,17092,17092,NY,DeRuyter village,35521
17093,17093,17093,17093,17093,NY,Dexter village,47083
17094,17094,17094,17094,17094,NY,Dix Hills CDP,141250
17095,17095,17095,17095,17095,NY,Dobbs Ferry village,116671
17096,17096,17096,17096,17096,NY,Dolgeville village,43586
17097,17097,17097,17097,17097,NY,Dover Plains CDP,41618
17098,17098,17098,17098,17098,NY,Downsville CDP,27750
17099,17099,17099,17099,17099,NY,Dresden village,50469
17100,17100,17100,17100,17100,NY,Dryden village,51071
17101,17101,17101,17101,17101,NY,Duane Lake CDP,115441
17102,17102,17102,17102,17102,NY,Duanesburg CDP,(X)
17103,17103,17103,17103,17103,NY,Dundee village,40214
17104,17104,17104,17104,17104,NY,Dunkirk city,38937
17105,17105,17105,17105,17105,NY,Durhamville CDP,35852
17106,17106,17106,17106,17106,NY,Earlville village,40313
17107,17107,17107,17107,17107,NY,East Atlantic Beach CDP,138705
17108,17108,17108,17108,17108,NY,East Aurora village,66346
17109,17109,17109,17109,17109,NY,East Avon CDP,32553
17110,17110,17110,17110,17110,NY,Eastchester CDP,104293
17111,17111,17111,17111,17111,NY,East Farmingdale CDP,80317
17112,17112,17112,17112,17112,NY,East Garden City CDP,104250
17113,17113,17113,17113,17113,NY,East Glenville CDP,72295
17114,17114,17114,17114,17114,NY,East Greenbush CDP,88583
17115,17115,17115,17115,17115,NY,East Hampton village,104531
17116,17116,17116,17116,17116,NY,East Hampton North CDP,61523
17117,17117,17117,17117,17117,NY,East Hills village,163710
17118,17118,17118,17118,17118,NY,East Islip CDP,115432
17119,17119,17119,17119,17119,NY,East Ithaca CDP,44647
17120,17120,17120,17120,17120,NY,East Kingston CDP,41750
17121,17121,17121,17121,17121,NY,East Marion CDP,72500
17122,17122,17122,17122,17122,NY,East Massapequa CDP,94589
17123,17123,17123,17123,17123,NY,East Meadow CDP,94214
17124,17124,17124,17124,17124,NY,East Moriches CDP,96685
17125,17125,17125,17125,17125,NY,East Nassau village,68438
17126,17126,17126,17126,17126,NY,East Northport CDP,92899
17127,17127,17127,17127,17127,NY,East Norwich CDP,134309
17128,17128,17128,17128,17128,NY,East Patchogue CDP,68366
17129,17129,17129,17129,17129,NY,Eastport CDP,100521
17130,17130,17130,17130,17130,NY,East Quogue CDP,88953
17131,17131,17131,17131,17131,NY,East Randolph CDP,22708
17132,17132,17132,17132,17132,NY,East Rochester village,46504
17133,17133,17133,17133,17133,NY,East Rockaway village,93490
17134,17134,17134,17134,17134,NY,East Shoreham CDP,119628
17135,17135,17135,17135,17135,NY,East Syracuse village,35566
17136,17136,17136,17136,17136,NY,East Williston village,136250
17137,17137,17137,17137,17137,NY,Eatons Neck CDP,123971
17138,17138,17138,17138,17138,NY,Eden CDP,64688
17139,17139,17139,17139,17139,NY,Edmeston CDP,53611
17140,17140,17140,17140,17140,NY,Edwards CDP,35625
17141,17141,17141,17141,17141,NY,Eggertsville CDP,63964
17142,17142,17142,17142,17142,NY,Elba village,72083
17143,17143,17143,17143,17143,NY,Elbridge village,68438
17144,17144,17144,17144,17144,NY,Elizabethtown CDP,50438
17145,17145,17145,17145,17145,NY,Ellenville village,45800
17146,17146,17146,17146,17146,NY,Ellicottville village,38125
17147,17147,17147,17147,17147,NY,Ellisburg village,55500
17148,17148,17148,17148,17148,NY,Elma Center CDP,87708
17149,17149,17149,17149,17149,NY,Elmira city,29295
17150,17150,17150,17150,17150,NY,Elmira Heights village,41299
17151,17151,17151,17151,17151,NY,Elmont CDP,89523
17152,17152,17152,17152,17152,NY,Elmsford village,83995
17153,17153,17153,17153,17153,NY,Elwood CDP,104476
17154,17154,17154,17154,17154,NY,Endicott village,32726
17155,17155,17155,17155,17155,NY,Endwell CDP,54446
17156,17156,17156,17156,17156,NY,Erin CDP,32292
17157,17157,17157,17157,17157,NY,Esperance village,54063
17158,17158,17158,17158,17158,NY,Evans Mills village,46875
17159,17159,17159,17159,17159,NY,Fabius village,59286
17160,17160,17160,17160,17160,NY,Fair Haven village,50208
17161,17161,17161,17161,17161,NY,Fairmount CDP,62396
17162,17162,17162,17162,17162,NY,Fairport village,69788
17163,17163,17163,17163,17163,NY,Fairview CDP (Dutchess County),69485
17164,17164,17164,17164,17164,NY,Fairview CDP (Westchester County),43512
17165,17165,17165,17165,17165,NY,Falconer village,37566
17166,17166,17166,17166,17166,NY,Farmingdale village,73750
17167,17167,17167,17167,17167,NY,Farmingville CDP,95953
17168,17168,17168,17168,17168,NY,Farnham village,61042
17169,17169,17169,17169,17169,NY,Fayetteville village,71930
17170,17170,17170,17170,17170,NY,Felts Mills CDP,40227
17171,17171,17171,17171,17171,NY,Fillmore CDP,37500
17172,17172,17172,17172,17172,NY,Fire Island CDP,111250
17173,17173,17173,17173,17173,NY,Firthcliffe CDP,70985
17174,17174,17174,17174,17174,NY,Fishers Island CDP,151083
17175,17175,17175,17175,17175,NY,Fishers Landing CDP,(X)
17176,17176,17176,17176,17176,NY,Fishkill village,53505
17177,17177,17177,17177,17177,NY,Flanders CDP,63482
17178,17178,17178,17178,17178,NY,Fleischmanns village,35938
17179,17179,17179,17179,17179,NY,Floral Park village,100829
17180,17180,17180,17180,17180,NY,Florida village,87845
17181,17181,17181,17181,17181,NY,Flower Hill village,208424
17182,17182,17182,17182,17182,NY,Fonda village,40208
17183,17183,17183,17183,17183,NY,Forest Home CDP,32778
17184,17184,17184,17184,17184,NY,Forestville village,45000
17185,17185,17185,17185,17185,NY,Fort Ann village,68482
17186,17186,17186,17186,17186,NY,Fort Covington Hamlet CDP,41406
17187,17187,17187,17187,17187,NY,Fort Drum CDP,41966
17188,17188,17188,17188,17188,NY,Fort Edward village,48827
17189,17189,17189,17189,17189,NY,Fort Johnson village,63047
17190,17190,17190,17190,17190,NY,Fort Montgomery CDP,92250
17191,17191,17191,17191,17191,NY,Fort Plain village,31364
17192,17192,17192,17192,17192,NY,Fort Salonga CDP,122554
17193,17193,17193,17193,17193,NY,Fowlerville CDP,16719
17194,17194,17194,17194,17194,NY,Frankfort village,43208
17195,17195,17195,17195,17195,NY,Franklin village,46944
17196,17196,17196,17196,17196,NY,Franklin Square CDP,96568
17197,17197,17197,17197,17197,NY,Franklinville village,36726
17198,17198,17198,17198,17198,NY,Fredonia village,47910
17199,17199,17199,17199,17199,NY,Freedom Plains CDP,58125
17200,17200,17200,17200,17200,NY,Freeport village,72574
17201,17201,17201,17201,17201,NY,Freeville village,64375
17202,17202,17202,17202,17202,NY,Frewsburg CDP,47773
17203,17203,17203,17203,17203,NY,Friendship CDP,28782
17204,17204,17204,17204,17204,NY,Fulton city,36126
17205,17205,17205,17205,17205,NY,Fultonville village,39758
17206,17206,17206,17206,17206,NY,Gainesville village,41250
17207,17207,17207,17207,17207,NY,Galeville CDP,42097
17208,17208,17208,17208,17208,NY,Galway village,59615
17209,17209,17209,17209,17209,NY,Gang Mills CDP,84920
17210,17210,17210,17210,17210,NY,Garden City village,153506
17211,17211,17211,17211,17211,NY,Garden City Park CDP,98621
17212,17212,17212,17212,17212,NY,Garden City South CDP,106935
17213,17213,17213,17213,17213,NY,Gardiner CDP,56917
17214,17214,17214,17214,17214,NY,Gardnertown CDP,69594
17215,17215,17215,17215,17215,NY,Gasport CDP,46347
17216,17216,17216,17216,17216,NY,Gates CDP,50729
17217,17217,17217,17217,17217,NY,Geneseo village,38051
17218,17218,17218,17218,17218,NY,Geneva city,40000
17219,17219,17219,17219,17219,NY,Germantown CDP,64792
17220,17220,17220,17220,17220,NY,Ghent CDP,53882
17221,17221,17221,17221,17221,NY,Gilbertsville village,43281
17222,17222,17222,17222,17222,NY,Gilgo CDP,159479
17223,17223,17223,17223,17223,NY,Glasco CDP,54459
17224,17224,17224,17224,17224,NY,Glen Aubrey CDP,58438
17225,17225,17225,17225,17225,NY,Glen Cove city,68362
17226,17226,17226,17226,17226,NY,Glen Head CDP,108333
17227,17227,17227,17227,17227,NY,Glen Park village,51500
17228,17228,17228,17228,17228,NY,Glens Falls city,45395
17229,17229,17229,17229,17229,NY,Glens Falls North CDP,59938
17230,17230,17230,17230,17230,NY,Glenwood Landing CDP,124615
17231,17231,17231,17231,17231,NY,Gloversville city,35044
17232,17232,17232,17232,17232,NY,Golden's Bridge CDP,122406
17233,17233,17233,17233,17233,NY,Gordon Heights CDP,71447
17234,17234,17234,17234,17234,NY,Gorham CDP,61036
17235,17235,17235,17235,17235,NY,Goshen village,73750
17236,17236,17236,17236,17236,NY,Gouverneur village,35175
17237,17237,17237,17237,17237,NY,Gowanda village,40386
17238,17238,17238,17238,17238,NY,Grand View-on-Hudson village,126250
17239,17239,17239,17239,17239,NY,Grandyle Village CDP,67868
17240,17240,17240,17240,17240,NY,Granville village,38194
17241,17241,17241,17241,17241,NY,Great Bend CDP,77917
17242,17242,17242,17242,17242,NY,Great Neck village,90382
17243,17243,17243,17243,17243,NY,Great Neck Estates village,176250
17244,17244,17244,17244,17244,NY,Great Neck Gardens CDP,100357
17245,17245,17245,17245,17245,NY,Great Neck Plaza village,67138
17246,17246,17246,17246,17246,NY,Great River CDP,128214
17247,17247,17247,17247,17247,NY,Greece CDP,48028
17248,17248,17248,17248,17248,NY,Greene village,48188
17249,17249,17249,17249,17249,NY,Green Island village,55000
17250,17250,17250,17250,17250,NY,Greenlawn CDP,86563
17251,17251,17251,17251,17251,NY,Greenport village,56212
17252,17252,17252,17252,17252,NY,Greenport West CDP,56806
17253,17253,17253,17253,17253,NY,Greenvale CDP,95417
17254,17254,17254,17254,17254,NY,Greenville CDP (Greene County),45333
17255,17255,17255,17255,17255,NY,Greenville CDP (Westchester County),200952
17256,17256,17256,17256,17256,NY,Greenwich village,46146
17257,17257,17257,17257,17257,NY,Greenwood Lake village,78611
17258,17258,17258,17258,17258,NY,Greigsville CDP,92045
17259,17259,17259,17259,17259,NY,Groton village,48403
17260,17260,17260,17260,17260,NY,Groveland Station CDP,46042
17261,17261,17261,17261,17261,NY,Guilford CDP,41364
17262,17262,17262,17262,17262,NY,Hadley CDP,48000
17263,17263,17263,17263,17263,NY,Hagaman village,56080
17264,17264,17264,17264,17264,NY,Hailesboro CDP,44519
17265,17265,17265,17265,17265,NY,Halesite CDP,120318
17266,17266,17266,17266,17266,NY,Hall CDP,103654
17267,17267,17267,17267,17267,NY,Hamburg village,66426
17268,17268,17268,17268,17268,NY,Hamilton village,71591
17269,17269,17269,17269,17269,NY,Hamlin CDP,54327
17270,17270,17270,17270,17270,NY,Hammond village,35938
17271,17271,17271,17271,17271,NY,Hammondsport village,56310
17272,17272,17272,17272,17272,NY,Hampton Bays CDP,75606
17273,17273,17273,17273,17273,NY,Hampton Manor CDP,62745
17274,17274,17274,17274,17274,NY,Hancock village,28333
17275,17275,17275,17275,17275,NY,Hannawa Falls CDP,55735
17276,17276,17276,17276,17276,NY,Hannibal village,53542
17277,17277,17277,17277,17277,NY,Harbor Hills CDP,141382
17278,17278,17278,17278,17278,NY,Harbor Isle CDP,91389
17279,17279,17279,17279,17279,NY,Harriman village,61688
17280,17280,17280,17280,17280,NY,Harris Hill CDP,86574
17281,17281,17281,17281,17281,NY,Harrison village,104469
17282,17282,17282,17282,17282,NY,Harrisville village,50139
17283,17283,17283,17283,17283,NY,Hartsdale CDP,84601
17284,17284,17284,17284,17284,NY,Hartwick CDP,37083
17285,17285,17285,17285,17285,NY,Hastings-on-Hudson village,124276
17286,17286,17286,17286,17286,NY,Hauppauge CDP,105305
17287,17287,17287,17287,17287,NY,Haverstraw village,56061
17288,17288,17288,17288,17288,NY,Haviland CDP,82885
17289,17289,17289,17289,17289,NY,Hawthorne CDP,105227
17290,17290,17290,17290,17290,NY,Head of the Harbor village,140673
17291,17291,17291,17291,17291,NY,Hemlock CDP,54861
17292,17292,17292,17292,17292,NY,Hempstead village,55417
17293,17293,17293,17293,17293,NY,Henderson CDP,23333
17294,17294,17294,17294,17294,NY,Heritage Hills CDP,74886
17295,17295,17295,17295,17295,NY,Herkimer village,38738
17296,17296,17296,17296,17296,NY,Hermon village,33750
17297,17297,17297,17297,17297,NY,Herricks CDP,127734
17298,17298,17298,17298,17298,NY,Herrings village,72500
17299,17299,17299,17299,17299,NY,Heuvelton village,54500
17300,17300,17300,17300,17300,NY,Hewlett CDP,106235
17301,17301,17301,17301,17301,NY,Hewlett Bay Park village,"250,000+"
17302,17302,17302,17302,17302,NY,Hewlett Harbor village,200000
17303,17303,17303,17303,17303,NY,Hewlett Neck village,206667
17304,17304,17304,17304,17304,NY,Hicksville CDP,95030
17305,17305,17305,17305,17305,NY,High Falls CDP,(X)
17306,17306,17306,17306,17306,NY,Highland CDP,59406
17307,17307,17307,17307,17307,NY,Highland Falls village,80475
17308,17308,17308,17308,17308,NY,Hillburn village,77321
17309,17309,17309,17309,17309,NY,Hillcrest CDP,94156
17310,17310,17310,17310,17310,NY,Hillside CDP,96563
17311,17311,17311,17311,17311,NY,Hillside Lake CDP,90125
17312,17312,17312,17312,17312,NY,Hilton village,58297
17313,17313,17313,17313,17313,NY,Hobart village,46346
17314,17314,17314,17314,17314,NY,Holbrook CDP,98878
17315,17315,17315,17315,17315,NY,Holland CDP,60125
17316,17316,17316,17316,17316,NY,Holland Patent village,67708
17317,17317,17317,17317,17317,NY,Holley village,35034
17318,17318,17318,17318,17318,NY,Holtsville CDP,92194
17319,17319,17319,17319,17319,NY,Homer village,47083
17320,17320,17320,17320,17320,NY,Honeoye CDP,43026
17321,17321,17321,17321,17321,NY,Honeoye Falls village,61250
17322,17322,17322,17322,17322,NY,Hoosick Falls village,52045
17323,17323,17323,17323,17323,NY,Hopewell Junction CDP,73462
17324,17324,17324,17324,17324,NY,Hornell city,38598
17325,17325,17325,17325,17325,NY,Horseheads village,53435
17326,17326,17326,17326,17326,NY,Horseheads North CDP,72313
17327,17327,17327,17327,17327,NY,Hortonville CDP,64773
17328,17328,17328,17328,17328,NY,Houghton CDP,51042
17329,17329,17329,17329,17329,NY,Hudson city,34313
17330,17330,17330,17330,17330,NY,Hudson Falls village,42392
17331,17331,17331,17331,17331,NY,Hunt CDP,36667
17332,17332,17332,17332,17332,NY,Hunter village,27917
17333,17333,17333,17333,17333,NY,Huntington CDP,110901
17334,17334,17334,17334,17334,NY,Huntington Bay village,177083
17335,17335,17335,17335,17335,NY,Huntington Station CDP,73591
17336,17336,17336,17336,17336,NY,Hurley CDP,78906
17337,17337,17337,17337,17337,NY,Hyde Park CDP,75500
17338,17338,17338,17338,17338,NY,Ilion village,39525
17339,17339,17339,17339,17339,NY,Interlaken village,48958
17340,17340,17340,17340,17340,NY,Inwood CDP,48494
17341,17341,17341,17341,17341,NY,Irondequoit CDP,54275
17342,17342,17342,17342,17342,NY,Irvington village,138051
17343,17343,17343,17343,17343,NY,Islandia village,87976
17344,17344,17344,17344,17344,NY,Island Park village,59254
17345,17345,17345,17345,17345,NY,Islip CDP,97500
17346,17346,17346,17346,17346,NY,Islip Terrace CDP,96856
17347,17347,17347,17347,17347,NY,Ithaca city,30436
17348,17348,17348,17348,17348,NY,Jamesport CDP,80711
17349,17349,17349,17349,17349,NY,Jamestown city,30950
17350,17350,17350,17350,17350,NY,Jamestown West CDP,64094
17351,17351,17351,17351,17351,NY,Jefferson Heights CDP,58281
17352,17352,17352,17352,17352,NY,Jefferson Valley-Yorktown CDP,110655
17353,17353,17353,17353,17353,NY,Jeffersonville village,41250
17354,17354,17354,17354,17354,NY,Jericho CDP,140242
17355,17355,17355,17355,17355,NY,Johnson City village,38371
17356,17356,17356,17356,17356,NY,Johnstown city,42950
17357,17357,17357,17357,17357,NY,Jordan village,50313
17358,17358,17358,17358,17358,NY,Kaser village,20048
17359,17359,17359,17359,17359,NY,Katonah CDP,109952
17360,17360,17360,17360,17360,NY,Keeseville village,37898
17361,17361,17361,17361,17361,NY,Kenmore village,51634
17362,17362,17362,17362,17362,NY,Kennedy CDP,38500
17363,17363,17363,17363,17363,NY,Kensington village,176667
17364,17364,17364,17364,17364,NY,Kerhonkson CDP,48453
17365,17365,17365,17365,17365,NY,Keuka Park CDP,30278
17366,17366,17366,17366,17366,NY,Kinderhook village,80938
17367,17367,17367,17367,17367,NY,Kings Park CDP,98384
17368,17368,17368,17368,17368,NY,Kings Point village,113160
17369,17369,17369,17369,17369,NY,Kingston city,40757
17370,17370,17370,17370,17370,NY,Kiryas Joel village,26099
17371,17371,17371,17371,17371,NY,Kysorville CDP,60694
17372,17372,17372,17372,17372,NY,Lackawanna city,35352
17373,17373,17373,17373,17373,NY,Lacona village,52500
17374,17374,17374,17374,17374,NY,La Fargeville CDP,49565
17375,17375,17375,17375,17375,NY,Lake Carmel CDP,86705
